datetime,height_m,type
2013-07-20 09:23:00,4.39,HW
2013-07-20 15:47:00,0.91,LW
2013-07-20 21:51:00,4.47,HW
2013-07-21 04:16:00,0.79,LW
2013-07-21 10:23:00,4.58,HW
2013-07-21 16:50:00,0.68,LW
2013-07-21 22:56:00,4.66,HW
2013-07-22 05:12:00,0.69,LW
2013-07-22 11:17:00,4.74,HW
2013-07-22 17:48:00,0.49,LW
2013-07-22 23:54:00,4.82,HW
2013-07-23 06:02:00,0.62,LW
2013-07-23 12:06:00,4.87,HW
2013-07-23 18:41:00,0.35,LW
2013-07-24 00:48:00,4.92,HW
2013-07-24 06:48:00,0.59,LW
2013-07-24 12:53:00,4.95,HW
2013-07-24 19:30:00,0.27,LW
2013-07-25 01:38:00,4.95,HW
2013-07-25 07:32:00,0.60,LW
2013-07-25 13:39:00,4.98,HW
2013-07-25 20:17:00,0.28,LW
2013-07-26 02:26:00,4.91,HW
2013-07-26 08:14:00,0.66,LW
2013-07-26 14:23:00,4.95,HW
2013-07-26 21:00:00,0.37,LW
2013-07-27 03:10:00,4.78,HW
2013-07-27 08:54:00,0.76,LW
2013-07-27 15:05:00,4.85,HW
2013-07-27 21:40:00,0.52,LW
2013-07-28 03:51:00,4.60,HW
2013-07-28 09:34:00,0.91,LW
2013-07-28 15:46:00,4.69,HW
2013-07-28 22:19:00,0.72,LW
2013-07-29 04:31:00,4.40,HW
2013-07-29 10:15:00,1.08,LW
2013-07-29 16:29:00,4.49,HW
2013-07-29 23:01:00,0.94,LW
2013-07-30 05:15:00,4.19,HW
2013-07-30 11:04:00,1.26,LW
2013-07-30 17:22:00,4.25,HW
2013-07-30 23:56:00,1.17,LW
2013-07-31 06:13:00,4.02,HW
2013-07-31 12:13:00,1.43,LW
2013-07-31 18:31:00,4.03,HW
2013-08-01 01:04:00,1.34,LW
2013-08-01 07:23:00,3.93,HW
2013-08-01 13:38:00,1.47,LW
2013-08-01 19:46:00,3.93,HW
2013-08-02 02:12:00,1.40,LW
2013-08-02 08:31:00,3.98,HW
2013-08-02 14:50:00,1.35,LW
2013-08-02 20:59:00,3.99,HW
2013-08-03 03:15:00,1.34,LW
2013-08-03 09:34:00,4.13,HW
2013-08-03 15:54:00,1.15,LW
2013-08-03 22:04:00,4.14,HW
2013-08-04 04:13:00,1.22,LW
2013-08-04 10:26:00,4.31,HW
2013-08-04 16:47:00,0.94,LW
2013-08-04 22:55:00,4.29,HW
2013-08-05 05:00:00,1.10,LW
2013-08-05 11:09:00,4.46,HW
2013-08-05 17:31:00,0.79,LW
2013-08-05 23:36:00,4.41,HW
2013-08-06 05:39:00,1.01,LW
2013-08-06 11:44:00,4.56,HW
2013-08-06 18:08:00,0.69,LW
2013-08-07 00:10:00,4.50,HW
2013-08-07 06:12:00,0.94,LW
2013-08-07 12:15:00,4.65,HW
2013-08-07 18:42:00,0.62,LW
2013-08-08 00:43:00,4.58,HW
2013-08-08 06:43:00,0.87,LW
2013-08-08 12:47:00,4.73,HW
2013-08-08 19:15:00,0.56,LW
2013-08-09 01:17:00,4.65,HW
2013-08-09 07:15:00,0.80,LW
2013-08-09 13:21:00,4.77,HW
2013-08-09 19:48:00,0.52,LW
2013-08-10 01:53:00,4.66,HW
2013-08-10 07:50:00,0.78,LW
2013-08-10 13:56:00,4.75,HW
2013-08-10 20:23:00,0.53,LW
2013-08-11 02:30:00,4.62,HW
2013-08-11 08:25:00,0.81,LW
2013-08-11 14:31:00,4.68,HW
2013-08-11 20:58:00,0.59,LW
2013-08-12 03:06:00,4.52,HW
2013-08-12 09:02:00,0.88,LW
2013-08-12 15:05:00,4.58,HW
2013-08-12 21:34:00,0.69,LW
2013-08-13 03:40:00,4.42,HW
2013-08-13 09:40:00,0.98,LW
2013-08-13 15:44:00,4.49,HW
2013-08-13 22:13:00,0.81,LW
2013-08-14 04:21:00,4.32,HW
2013-08-14 10:24:00,1.08,LW
2013-08-14 16:34:00,4.38,HW
2013-08-14 23:02:00,0.95,LW
2013-08-15 05:13:00,4.22,HW
2013-08-15 11:21:00,1.20,LW
2013-08-15 17:37:00,4.25,HW
2013-08-16 00:10:00,1.10,LW
2013-08-16 06:22:00,4.12,HW
2013-08-16 12:44:00,1.28,LW
2013-08-16 19:00:00,4.17,HW
2013-08-17 01:37:00,1.15,LW
2013-08-17 07:49:00,4.15,HW
2013-08-17 14:18:00,1.17,LW
2013-08-17 20:26:00,4.25,HW
2013-08-18 02:56:00,1.07,LW
2013-08-18 09:05:00,4.33,HW
2013-08-18 15:36:00,0.92,LW
2013-08-18 21:43:00,4.46,HW
2013-08-19 04:02:00,0.92,LW
2013-08-19 10:09:00,4.56,HW
2013-08-19 16:43:00,0.67,LW
2013-08-19 22:50:00,4.68,HW
2013-08-20 04:58:00,0.78,LW
2013-08-20 11:03:00,4.75,HW
2013-08-20 17:39:00,0.47,LW
2013-08-20 23:46:00,4.83,HW
2013-08-21 05:46:00,0.68,LW
2013-08-21 11:51:00,4.89,HW
2013-08-21 18:28:00,0.35,LW
2013-08-22 00:35:00,4.91,HW
2013-08-22 06:29:00,0.63,LW
2013-08-22 12:35:00,4.97,HW
2013-08-22 19:13:00,0.32,LW
2013-08-23 01:20:00,4.92,HW
2013-08-23 07:10:00,0.63,LW
2013-08-23 13:17:00,5.00,HW
2013-08-23 19:54:00,0.37,LW
2013-08-24 02:02:00,4.87,HW
2013-08-24 07:50:00,0.67,LW
2013-08-24 13:58:00,4.96,HW
2013-08-24 20:31:00,0.48,LW
2013-08-25 02:40:00,4.75,HW
2013-08-25 08:27:00,0.77,LW
2013-08-25 14:37:00,4.86,HW
2013-08-25 21:04:00,0.65,LW
2013-08-26 03:14:00,4.59,HW
2013-08-26 09:04:00,0.90,LW
2013-08-26 15:14:00,4.70,HW
2013-08-26 21:35:00,0.85,LW
2013-08-27 03:45:00,4.41,HW
2013-08-27 09:40:00,1.06,LW
2013-08-27 15:53:00,4.49,HW
2013-08-27 22:10:00,1.07,LW
2013-08-28 04:20:00,4.22,HW
2013-08-28 10:22:00,1.24,LW
2013-08-28 16:38:00,4.24,HW
2013-08-28 22:55:00,1.30,LW
2013-08-29 05:07:00,4.01,HW
2013-08-29 11:18:00,1.44,LW
2013-08-29 17:38:00,3.98,HW
2013-08-30 00:01:00,1.53,LW
2013-08-30 06:21:00,3.84,HW
2013-08-30 12:50:00,1.56,LW
2013-08-30 19:03:00,3.82,HW
2013-08-31 01:29:00,1.63,LW
2013-08-31 07:50:00,3.85,HW
2013-08-31 14:15:00,1.46,LW
2013-08-31 20:27:00,3.88,HW
2013-09-01 02:45:00,1.53,LW
2013-09-01 09:00:00,4.03,HW
2013-09-01 15:24:00,1.23,LW
2013-09-01 21:36:00,4.09,HW
2013-09-02 03:48:00,1.35,LW
2013-09-02 09:56:00,4.26,HW
2013-09-02 16:19:00,1.00,LW
2013-09-02 22:30:00,4.30,HW
2013-09-03 04:37:00,1.17,LW
2013-09-03 10:41:00,4.45,HW
2013-09-03 17:04:00,0.82,LW
2013-09-03 23:11:00,4.45,HW
2013-09-04 05:15:00,1.04,LW
2013-09-04 11:18:00,4.58,HW
2013-09-04 17:41:00,0.71,LW
2013-09-04 23:45:00,4.56,HW
2013-09-05 05:48:00,0.95,LW
2013-09-05 11:49:00,4.69,HW
2013-09-05 18:15:00,0.63,LW
2013-09-06 00:17:00,4.66,HW
2013-09-06 06:19:00,0.86,LW
2013-09-06 12:20:00,4.77,HW
2013-09-06 18:48:00,0.56,LW
2013-09-07 00:50:00,4.74,HW
2013-09-07 06:52:00,0.78,LW
2013-09-07 12:54:00,4.83,HW
2013-09-07 19:22:00,0.51,LW
2013-09-08 01:26:00,4.77,HW
2013-09-08 07:27:00,0.74,LW
2013-09-08 13:30:00,4.83,HW
2013-09-08 19:57:00,0.52,LW
2013-09-09 02:03:00,4.74,HW
2013-09-09 08:04:00,0.75,LW
2013-09-09 14:06:00,4.77,HW
2013-09-09 20:32:00,0.59,LW
2013-09-10 02:38:00,4.64,HW
2013-09-10 08:41:00,0.81,LW
2013-09-10 14:43:00,4.68,HW
2013-09-10 21:08:00,0.70,LW
2013-09-11 03:13:00,4.52,HW
2013-09-11 09:20:00,0.91,LW
2013-09-11 15:25:00,4.56,HW
2013-09-11 21:48:00,0.86,LW
2013-09-12 03:55:00,4.39,HW
2013-09-12 10:05:00,1.02,LW
2013-09-12 16:18:00,4.42,HW
2013-09-12 22:38:00,1.05,LW
2013-09-13 04:50:00,4.24,HW
2013-09-13 11:05:00,1.17,LW
2013-09-13 17:27:00,4.25,HW
2013-09-13 23:49:00,1.24,LW
2013-09-14 06:03:00,4.10,HW
2013-09-14 12:34:00,1.25,LW
2013-09-14 18:52:00,4.16,HW
2013-09-15 01:21:00,1.31,LW
2013-09-15 07:32:00,4.13,HW
2013-09-15 14:09:00,1.13,LW
2013-09-15 20:20:00,4.26,HW
2013-09-16 02:43:00,1.19,LW
2013-09-16 08:50:00,4.32,HW
2013-09-16 15:28:00,0.87,LW
2013-09-16 21:39:00,4.49,HW
2013-09-17 03:49:00,1.00,LW
2013-09-17 09:55:00,4.55,HW
2013-09-17 16:33:00,0.64,LW
2013-09-17 22:42:00,4.70,HW
2013-09-18 04:42:00,0.85,LW
2013-09-18 10:48:00,4.74,HW
2013-09-18 17:25:00,0.49,LW
2013-09-18 23:33:00,4.82,HW
2013-09-19 05:26:00,0.75,LW
2013-09-19 11:32:00,4.86,HW
2013-09-19 18:09:00,0.44,LW
2013-09-20 00:16:00,4.86,HW
2013-09-20 06:06:00,0.68,LW
2013-09-20 12:12:00,4.93,HW
2013-09-20 18:47:00,0.44,LW
2013-09-21 00:55:00,4.86,HW
2013-09-21 06:46:00,0.65,LW
2013-09-21 12:51:00,4.96,HW
2013-09-21 19:23:00,0.51,LW
2013-09-22 01:31:00,4.82,HW
2013-09-22 07:25:00,0.68,LW
2013-09-22 13:31:00,4.92,HW
2013-09-22 19:57:00,0.62,LW
2013-09-23 02:04:00,4.73,HW
2013-09-23 08:02:00,0.76,LW
2013-09-23 14:10:00,4.81,HW
2013-09-23 20:27:00,0.78,LW
2013-09-24 02:35:00,4.61,HW
2013-09-24 08:37:00,0.88,LW
2013-09-24 14:46:00,4.65,HW
2013-09-24 20:57:00,0.95,LW
2013-09-25 03:05:00,4.46,HW
2013-09-25 09:11:00,1.02,LW
2013-09-25 15:23:00,4.46,HW
2013-09-25 21:29:00,1.14,LW
2013-09-26 03:39:00,4.29,HW
2013-09-26 09:48:00,1.18,LW
2013-09-26 16:04:00,4.23,HW
2013-09-26 22:09:00,1.36,LW
2013-09-27 04:21:00,4.08,HW
2013-09-27 10:38:00,1.36,LW
2013-09-27 16:56:00,3.98,HW
2013-09-27 23:05:00,1.59,LW
2013-09-28 05:18:00,3.87,HW
2013-09-28 11:52:00,1.51,LW
2013-09-28 18:09:00,3.79,HW
2013-09-29 00:27:00,1.75,LW
2013-09-29 06:54:00,3.76,HW
2013-09-29 13:29:00,1.49,LW
2013-09-29 19:44:00,3.81,HW
2013-09-30 02:05:00,1.69,LW
2013-09-30 08:18:00,3.92,HW
2013-09-30 14:43:00,1.30,LW
2013-09-30 20:58:00,4.02,HW
2013-10-01 03:13:00,1.47,LW
2013-10-01 09:17:00,4.16,HW
2013-10-01 15:41:00,1.06,LW
2013-10-01 21:53:00,4.28,HW
2013-10-02 04:04:00,1.25,LW
2013-10-02 10:05:00,4.39,HW
2013-10-02 16:28:00,0.86,LW
2013-10-02 22:36:00,4.47,HW
2013-10-03 04:44:00,1.08,LW
2013-10-03 10:44:00,4.55,HW
2013-10-03 17:07:00,0.73,LW
2013-10-03 23:12:00,4.61,HW
2013-10-04 05:19:00,0.95,LW
2013-10-04 11:18:00,4.68,HW
2013-10-04 17:43:00,0.64,LW
2013-10-04 23:46:00,4.72,HW
2013-10-05 05:52:00,0.84,LW
2013-10-05 11:51:00,4.78,HW
2013-10-05 18:19:00,0.57,LW
2013-10-06 00:20:00,4.81,HW
2013-10-06 06:28:00,0.75,LW
2013-10-06 12:26:00,4.85,HW
2013-10-06 18:54:00,0.53,LW
2013-10-07 00:57:00,4.85,HW
2013-10-07 07:05:00,0.69,LW
2013-10-07 13:05:00,4.88,HW
2013-10-07 19:31:00,0.53,LW
2013-10-08 01:34:00,4.83,HW
2013-10-08 07:44:00,0.68,LW
2013-10-08 13:46:00,4.85,HW
2013-10-08 20:08:00,0.59,LW
2013-10-09 02:12:00,4.75,HW
2013-10-09 08:24:00,0.72,LW
2013-10-09 14:30:00,4.76,HW
2013-10-09 20:47:00,0.72,LW
2013-10-10 02:52:00,4.63,HW
2013-10-10 09:07:00,0.80,LW
2013-10-10 15:18:00,4.63,HW
2013-10-10 21:30:00,0.90,LW
2013-10-11 03:39:00,4.47,HW
2013-10-11 09:56:00,0.92,LW
2013-10-11 16:15:00,4.45,HW
2013-10-11 22:24:00,1.11,LW
2013-10-12 04:36:00,4.29,HW
2013-10-12 11:00:00,1.06,LW
2013-10-12 17:24:00,4.28,HW
2013-10-12 23:35:00,1.31,LW
2013-10-13 05:49:00,4.15,HW
2013-10-13 12:29:00,1.12,LW
2013-10-13 18:46:00,4.21,HW
2013-10-14 01:05:00,1.38,LW
2013-10-14 07:16:00,4.16,HW
2013-10-14 13:59:00,1.01,LW
2013-10-14 20:12:00,4.31,HW
2013-10-15 02:26:00,1.26,LW
2013-10-15 08:31:00,4.32,HW
2013-10-15 15:14:00,0.82,LW
2013-10-15 21:27:00,4.51,HW
2013-10-16 03:29:00,1.08,LW
2013-10-16 09:35:00,4.51,HW
2013-10-16 16:15:00,0.67,LW
2013-10-16 22:25:00,4.67,HW
2013-10-17 04:20:00,0.93,LW
2013-10-17 10:27:00,4.65,HW
2013-10-17 17:04:00,0.60,LW
2013-10-17 23:13:00,4.74,HW
2013-10-18 05:03:00,0.83,LW
2013-10-18 11:11:00,4.75,HW
2013-10-18 17:44:00,0.59,LW
2013-10-18 23:52:00,4.77,HW
2013-10-19 05:43:00,0.74,LW
2013-10-19 11:49:00,4.82,HW
2013-10-19 18:18:00,0.61,LW
2013-10-20 00:26:00,4.78,HW
2013-10-20 06:23:00,0.68,LW
2013-10-20 12:28:00,4.85,HW
2013-10-20 18:52:00,0.66,LW
2013-10-21 00:57:00,4.77,HW
2013-10-21 07:03:00,0.68,LW
2013-10-21 13:07:00,4.82,HW
2013-10-21 19:25:00,0.74,LW
2013-10-22 01:29:00,4.72,HW
2013-10-22 07:41:00,0.74,LW
2013-10-22 13:45:00,4.73,HW
2013-10-22 19:56:00,0.86,LW
2013-10-23 02:01:00,4.63,HW
2013-10-23 08:15:00,0.84,LW
2013-10-23 14:22:00,4.59,HW
2013-10-23 20:26:00,1.00,LW
2013-10-24 02:33:00,4.51,HW
2013-10-24 08:48:00,0.95,LW
2013-10-24 14:59:00,4.42,HW
2013-10-24 20:57:00,1.15,LW
2013-10-25 03:07:00,4.36,HW
2013-10-25 09:23:00,1.07,LW
2013-10-25 15:38:00,4.24,HW
2013-10-25 21:35:00,1.32,LW
2013-10-26 03:46:00,4.19,HW
2013-10-26 10:08:00,1.21,LW
2013-10-26 16:24:00,4.04,HW
2013-10-26 22:25:00,1.51,LW
2013-10-27 04:36:00,3.99,HW
2013-10-27 11:08:00,1.34,LW
2013-10-27 17:22:00,3.87,HW
2013-10-27 23:28:00,1.69,LW
2013-10-28 05:40:00,3.84,HW
2013-10-28 12:26:00,1.40,LW
2013-10-28 18:41:00,3.81,HW
2013-10-29 00:50:00,1.73,LW
2013-10-29 07:15:00,3.84,HW
2013-10-29 13:48:00,1.30,LW
2013-10-29 20:05:00,3.96,HW
2013-10-30 02:19:00,1.58,LW
2013-10-30 08:27:00,4.03,HW
2013-10-30 14:52:00,1.11,LW
2013-10-30 21:05:00,4.20,HW
2013-10-31 03:18:00,1.35,LW
2013-10-31 09:20:00,4.26,HW
2013-10-31 15:44:00,0.92,LW
2013-10-31 21:53:00,4.42,HW
2013-11-01 04:04:00,1.14,LW
2013-11-01 10:04:00,4.46,HW
2013-11-01 16:29:00,0.78,LW
2013-11-01 22:35:00,4.60,HW
2013-11-02 04:45:00,0.97,LW
2013-11-02 10:43:00,4.61,HW
2013-11-02 17:10:00,0.67,LW
2013-11-02 23:13:00,4.73,HW
2013-11-03 05:25:00,0.84,LW
2013-11-03 11:22:00,4.74,HW
2013-11-03 17:49:00,0.60,LW
2013-11-03 23:51:00,4.82,HW
2013-11-04 06:05:00,0.72,LW
2013-11-04 12:02:00,4.85,HW
2013-11-04 18:28:00,0.55,LW
2013-11-05 00:30:00,4.88,HW
2013-11-05 06:46:00,0.64,LW
2013-11-05 12:46:00,4.91,HW
2013-11-05 19:08:00,0.55,LW
2013-11-06 01:10:00,4.89,HW
2013-11-06 07:29:00,0.59,LW
2013-11-06 13:34:00,4.91,HW
2013-11-06 19:49:00,0.60,LW
2013-11-07 01:53:00,4.84,HW
2013-11-07 08:13:00,0.60,LW
2013-11-07 14:24:00,4.84,HW
2013-11-07 20:31:00,0.71,LW
2013-11-08 02:38:00,4.73,HW
2013-11-08 09:00:00,0.66,LW
2013-11-08 15:16:00,4.71,HW
2013-11-08 21:18:00,0.89,LW
2013-11-09 03:27:00,4.59,HW
2013-11-09 09:53:00,0.77,LW
2013-11-09 16:12:00,4.54,HW
2013-11-09 22:12:00,1.09,LW
2013-11-10 04:23:00,4.42,HW
2013-11-10 10:59:00,0.89,LW
2013-11-10 17:17:00,4.37,HW
2013-11-10 23:18:00,1.28,LW
2013-11-11 05:32:00,4.27,HW
2013-11-11 12:19:00,0.95,LW
2013-11-11 18:34:00,4.28,HW
2013-11-12 00:40:00,1.37,LW
2013-11-12 06:53:00,4.23,HW
2013-11-12 13:39:00,0.92,LW
2013-11-12 19:52:00,4.32,HW
2013-11-13 01:59:00,1.31,LW
2013-11-13 08:05:00,4.30,HW
2013-11-13 14:48:00,0.84,LW
2013-11-13 21:01:00,4.42,HW
2013-11-14 03:02:00,1.18,LW
2013-11-14 09:08:00,4.40,HW
2013-11-14 15:48:00,0.79,LW
2013-11-14 21:59:00,4.52,HW
2013-11-15 03:55:00,1.05,LW
2013-11-15 10:03:00,4.50,HW
2013-11-15 16:36:00,0.79,LW
2013-11-15 22:47:00,4.58,HW
2013-11-16 04:40:00,0.93,LW
2013-11-16 10:49:00,4.58,HW
2013-11-16 17:16:00,0.80,LW
2013-11-16 23:26:00,4.62,HW
2013-11-17 05:23:00,0.82,LW
2013-11-17 11:30:00,4.64,HW
2013-11-17 17:50:00,0.80,LW
2013-11-17 23:59:00,4.66,HW
2013-11-18 06:04:00,0.73,LW
2013-11-18 12:08:00,4.69,HW
2013-11-18 18:24:00,0.80,LW
2013-11-19 00:29:00,4.69,HW
2013-11-19 06:44:00,0.70,LW
2013-11-19 12:47:00,4.69,HW
2013-11-19 18:58:00,0.84,LW
2013-11-20 01:02:00,4.69,HW
2013-11-20 07:23:00,0.72,LW
2013-11-20 13:24:00,4.64,HW
2013-11-20 19:31:00,0.91,LW
2013-11-21 01:35:00,4.64,HW
2013-11-21 07:57:00,0.78,LW
2013-11-21 14:01:00,4.55,HW
2013-11-21 20:01:00,0.99,LW
2013-11-22 02:09:00,4.56,HW
2013-11-22 08:30:00,0.85,LW
2013-11-22 14:38:00,4.43,HW
2013-11-22 20:33:00,1.08,LW
2013-11-23 02:43:00,4.45,HW
2013-11-23 09:04:00,0.92,LW
2013-11-23 15:16:00,4.30,HW
2013-11-23 21:10:00,1.19,LW
2013-11-24 03:20:00,4.32,HW
2013-11-24 09:45:00,1.01,LW
2013-11-24 15:58:00,4.16,HW
2013-11-24 21:53:00,1.33,LW
2013-11-25 04:03:00,4.18,HW
2013-11-25 10:35:00,1.12,LW
2013-11-25 16:46:00,4.02,HW
2013-11-25 22:46:00,1.48,LW
2013-11-26 04:54:00,4.03,HW
2013-11-26 11:35:00,1.20,LW
2013-11-26 17:43:00,3.93,HW
2013-11-26 23:47:00,1.58,LW
2013-11-27 05:56:00,3.94,HW
2013-11-27 12:44:00,1.22,LW
2013-11-27 18:54:00,3.94,HW
2013-11-28 01:00:00,1.57,LW
2013-11-28 07:14:00,3.97,HW
2013-11-28 13:54:00,1.13,LW
2013-11-28 20:08:00,4.09,HW
2013-11-29 02:17:00,1.43,LW
2013-11-29 08:25:00,4.13,HW
2013-11-29 14:56:00,0.99,LW
2013-11-29 21:07:00,4.30,HW
2013-11-30 03:19:00,1.22,LW
2013-11-30 09:21:00,4.33,HW
2013-11-30 15:49:00,0.84,LW
2013-11-30 21:57:00,4.50,HW
2013-12-01 04:11:00,1.01,LW
2013-12-01 10:10:00,4.52,HW
2013-12-01 16:38:00,0.73,LW
2013-12-01 22:43:00,4.65,HW
2013-12-02 04:59:00,0.84,LW
2013-12-02 10:57:00,4.69,HW
2013-12-02 17:23:00,0.65,LW
2013-12-02 23:26:00,4.78,HW
2013-12-03 05:45:00,0.69,LW
2013-12-03 11:45:00,4.82,HW
2013-12-03 18:07:00,0.59,LW
2013-12-04 00:09:00,4.87,HW
2013-12-04 06:32:00,0.58,LW
2013-12-04 12:35:00,4.92,HW
2013-12-04 18:51:00,0.56,LW
2013-12-05 00:54:00,4.92,HW
2013-12-05 07:19:00,0.49,LW
2013-12-05 13:27:00,4.95,HW
2013-12-05 19:35:00,0.59,LW
2013-12-06 01:39:00,4.91,HW
2013-12-06 08:07:00,0.47,LW
2013-12-06 14:19:00,4.91,HW
2013-12-06 20:20:00,0.67,LW
2013-12-07 02:26:00,4.85,HW
2013-12-07 08:57:00,0.50,LW
2013-12-07 15:11:00,4.80,HW
2013-12-07 21:07:00,0.81,LW
2013-12-08 03:14:00,4.73,HW
2013-12-08 09:50:00,0.59,LW
2013-12-08 16:04:00,4.63,HW
2013-12-08 21:57:00,0.98,LW
2013-12-09 04:06:00,4.58,HW
2013-12-09 10:49:00,0.71,LW
2013-12-09 17:03:00,4.45,HW
2013-12-09 22:53:00,1.16,LW
2013-12-10 05:08:00,4.41,HW
2013-12-10 11:57:00,0.83,LW
2013-12-10 18:10:00,4.30,HW
2013-12-11 00:02:00,1.31,LW
2013-12-11 06:20:00,4.29,HW
2013-12-11 13:07:00,0.92,LW
2013-12-11 19:19:00,4.23,HW
2013-12-12 01:20:00,1.35,LW
2013-12-12 07:30:00,4.24,HW
2013-12-12 14:12:00,0.97,LW
2013-12-12 20:25:00,4.24,HW
2013-12-13 02:27:00,1.29,LW
2013-12-13 08:35:00,4.25,HW
2013-12-13 15:11:00,1.00,LW
2013-12-13 21:26:00,4.30,HW
2013-12-14 03:26:00,1.18,LW
2013-12-14 09:36:00,4.30,HW
2013-12-14 16:04:00,1.01,LW
2013-12-14 22:19:00,4.38,HW
2013-12-15 04:19:00,1.05,LW
2013-12-15 10:30:00,4.38,HW
2013-12-15 16:48:00,0.99,LW
2013-12-15 23:02:00,4.46,HW
2013-12-16 05:06:00,0.91,LW
2013-12-16 11:16:00,4.46,HW
2013-12-16 17:27:00,0.96,LW
2013-12-16 23:38:00,4.53,HW
2013-12-17 05:50:00,0.79,LW
2013-12-17 11:55:00,4.53,HW
2013-12-17 18:04:00,0.92,LW
2013-12-18 00:09:00,4.60,HW
2013-12-18 06:30:00,0.72,LW
2013-12-18 12:31:00,4.56,HW
2013-12-18 18:38:00,0.90,LW
2013-12-19 00:41:00,4.64,HW
2013-12-19 07:07:00,0.69,LW
2013-12-19 13:06:00,4.57,HW
2013-12-19 19:11:00,0.90,LW
2013-12-20 01:15:00,4.65,HW
2013-12-20 07:41:00,0.70,LW
2013-12-20 13:42:00,4.55,HW
2013-12-20 19:42:00,0.92,LW
2013-12-21 01:50:00,4.63,HW
2013-12-21 08:13:00,0.72,LW
2013-12-21 14:19:00,4.49,HW
2013-12-21 20:14:00,0.95,LW
2013-12-22 02:24:00,4.57,HW
2013-12-22 08:47:00,0.76,LW
2013-12-22 14:56:00,4.41,HW
2013-12-22 20:49:00,1.01,LW
2013-12-23 02:58:00,4.48,HW
2013-12-23 09:25:00,0.82,LW
2013-12-23 15:33:00,4.30,HW
2013-12-23 21:27:00,1.11,LW
2013-12-24 03:35:00,4.36,HW
2013-12-24 10:06:00,0.91,LW
2013-12-24 16:14:00,4.18,HW
2013-12-24 22:10:00,1.23,LW
2013-12-25 04:17:00,4.24,HW
2013-12-25 10:53:00,1.01,LW
2013-12-25 16:59:00,4.09,HW
2013-12-25 22:59:00,1.34,LW
2013-12-26 05:07:00,4.13,HW
2013-12-26 11:49:00,1.09,LW
2013-12-26 17:53:00,4.03,HW
2013-12-26 23:58:00,1.42,LW
2013-12-27 06:07:00,4.06,HW
2013-12-27 12:55:00,1.11,LW
2013-12-27 19:00:00,4.04,HW
2013-12-28 01:12:00,1.41,LW
2013-12-28 07:22:00,4.08,HW
2013-12-28 14:06:00,1.05,LW
2013-12-28 20:17:00,4.15,HW
2013-12-29 02:33:00,1.27,LW
2013-12-29 08:38:00,4.22,HW
2013-12-29 15:11:00,0.93,LW
2013-12-29 21:22:00,4.34,HW
2013-12-30 03:39:00,1.06,LW
2013-12-30 09:41:00,4.42,HW
2013-12-30 16:09:00,0.81,LW
2013-12-30 22:17:00,4.53,HW
2013-12-31 04:37:00,0.85,LW
2013-12-31 10:39:00,4.62,HW
2013-12-31 17:02:00,0.70,LW
2013-12-31 23:07:00,4.70,HW
2014-01-01 05:30:00,0.66,LW
2014-01-01 11:33:00,4.79,HW
2014-01-01 17:51:00,0.61,LW
2014-01-01 23:54:00,4.83,HW
2014-01-02 06:22:00,0.50,LW
2014-01-02 12:27:00,4.91,HW
2014-01-02 18:38:00,0.56,LW
2014-01-03 00:41:00,4.92,HW
2014-01-03 07:13:00,0.40,LW
2014-01-03 13:20:00,4.98,HW
2014-01-03 19:23:00,0.55,LW
2014-01-04 01:28:00,4.96,HW
2014-01-04 08:02:00,0.35,LW
2014-01-04 14:12:00,4.96,HW
2014-01-04 20:08:00,0.60,LW
2014-01-05 02:14:00,4.94,HW
2014-01-05 08:51:00,0.37,LW
2014-01-05 15:02:00,4.86,HW
2014-01-05 20:51:00,0.70,LW
2014-01-06 03:00:00,4.86,HW
2014-01-06 09:38:00,0.47,LW
2014-01-06 15:50:00,4.69,HW
2014-01-06 21:35:00,0.84,LW
2014-01-07 03:46:00,4.72,HW
2014-01-07 10:27:00,0.62,LW
2014-01-07 16:39:00,4.49,HW
2014-01-07 22:22:00,1.02,LW
2014-01-08 04:37:00,4.54,HW
2014-01-08 11:20:00,0.81,LW
2014-01-08 17:32:00,4.28,HW
2014-01-08 23:16:00,1.20,LW
2014-01-09 05:38:00,4.33,HW
2014-01-09 12:21:00,1.00,LW
2014-01-09 18:34:00,4.11,HW
2014-01-10 00:28:00,1.36,LW
2014-01-10 06:48:00,4.16,HW
2014-01-10 13:25:00,1.15,LW
2014-01-10 19:40:00,4.03,HW
2014-01-11 01:46:00,1.39,LW
2014-01-11 07:58:00,4.08,HW
2014-01-11 14:28:00,1.22,LW
2014-01-11 20:47:00,4.05,HW
2014-01-12 02:55:00,1.31,LW
2014-01-12 09:07:00,4.10,HW
2014-01-12 15:29:00,1.22,LW
2014-01-12 21:48:00,4.17,HW
2014-01-13 03:58:00,1.15,LW
2014-01-13 10:11:00,4.21,HW
2014-01-13 16:23:00,1.15,LW
2014-01-13 22:40:00,4.31,HW
2014-01-14 04:52:00,0.97,LW
2014-01-14 11:03:00,4.33,HW
2014-01-14 17:09:00,1.06,LW
2014-01-14 23:20:00,4.43,HW
2014-01-15 05:37:00,0.82,LW
2014-01-15 11:43:00,4.42,HW
2014-01-15 17:47:00,0.98,LW
2014-01-15 23:54:00,4.52,HW
2014-01-16 06:16:00,0.73,LW
2014-01-16 12:18:00,4.49,HW
2014-01-16 18:21:00,0.91,LW
2014-01-17 00:25:00,4.60,HW
